984,1000,1001,1001,1003,1008,1015,1020,1021,1022
954,985,987,988,993,1002,1018,1022,1022,1019
969,983,985,983,990,1000,1016,1019,1021,1023
965,973,976,979,993,997,1018,1019,1021,1021
781,845,851,852,923,971,1019,1021,1022,1022
921,934,938,941,961,985,1017,1021,1023,1013
1001,1006,1007,1007,1008,1011,1018,1019,1021,1020
999,1005,1005,1005,1007,1009,1019,1021,1021,1021
1010,1013,1013,1013,1014,1016,1020,1022,1021,1023
1006,1006,1006,1006,1007,1009,1019,1020,1021,1020
1012,1016,1014,1007,1010,1010,1016,1019,1021,1021
1012,1013,1016,1002,1000,1004,1021,1020,1021,1022
1013,1015,1014,1003,1000,1004,1020,1021,1021,1023
1013,1015,1013,1001,999,1000,1020,1022,1022,1022
1014,1015,1015,980,985,983,1022,1022,1023,1021
1014,1015,1017,990,995,992,1022,1023,1023,1021
1016,1015,1016,1015,1011,1009,1020,1020,1020,1020
1014,1015,1015,1010,1009,1010,1021,1021,1020,1021
1020,1019,1019,1015,1015,1015,1021,1023,1022,1023
1015,1014,1016,1011,1014,1011,1019,1022,1021,1021
1014,1014,1014,1008,1009,1009,1019,1019,1020,1021
1015,1019,1014,1002,1005,1004,1019,1022,1021,1022
1013,1018,1016,1004,1001,1005,1019,1019,1021,1021
1013,1016,1012,1004,1004,1002,1021,1022,1021,1021
1011,1020,1015,976,999,984,1020,1023,1023,1023
1014,1019,1015,990,1004,993,1022,1021,1023,1023
1017,1018,1017,1010,1013,1010,1019,1020,1021,1020
1016,1018,1017,1011,1011,1010,1021,1019,1023,1019
1020,1020,1021,1016,1016,1016,1021,1022,1022,1020
1016,1017,1014,1013,1013,1010,1020,1023,1023,1020
1013,1016,1015,1009,1008,1010,1018,1020,1021,1022
1014,1018,1015,1004,1005,1006,1021,1021,1020,1019
1014,1018,1021,1004,1003,1006,1020,1021,1019,1021
1013,1017,1012,1002,1008,1004,1019,1021,1023,1018
1013,1020,1014,987,1006,989,1023,1022,1020,1023
1015,1019,1016,997,1011,994,1022,1023,1023,1023
1016,1018,1016,1010,1015,1012,1019,1021,1021,1020
1014,1019,1017,1010,1015,1011,1022,1020,1020,1019
1019,1021,1017,1016,1018,1015,1020,1021,1021,1019
1015,1019,1016,1012,1014,1011,1020,1019,1017,1020
1013,1017,1015,1008,1010,1012,1017,1021,1021,1021
1014,1019,1016,1004,1007,1008,1021,1021,1021,1021
1014,1018,1015,1005,1006,1008,1020,1021,1023,1021
1013,1018,1013,1003,1008,1008,1021,1021,1020,1022
1015,1020,1016,989,1006,995,1022,1023,1023,1014
1014,1019,1016,996,1009,1001,1022,1023,1023,1023
1016,1019,1017,1015,1015,1015,1021,1019,1022,1019
1015,1018,1017,1011,1013,1013,1021,1021,1019,1023
1018,1020,1019,1017,1016,1015,1020,1023,1022,1022
1016,1017,1016,1010,1014,1011,1021,1020,1021,1021
1012,1018,1015,1010,1011,1012,1018,1020,1020,1019
1015,1018,1015,1007,1009,1010,1022,1020,1020,1019
1013,1018,1015,1006,1009,1010,1019,1019,1021,1012
1013,1018,1012,1005,1012,1009,1021,1021,1021,1023
1013,1020,1013,994,1011,999,1022,1023,1022,1023
1014,1020,1016,1000,1013,1006,1022,1023,1022,1022
1017,1019,1017,1014,1017,1015,1021,1021,1020,1020
1017,1017,1019,1013,1016,1014,1021,1022,1023,1021
1020,1019,1019,1016,1019,1017,1021,1021,1022,1023
1015,1022,1016,1012,1015,1012,1020,1020,1021,1021
1012,1019,1016,1013,1017,1014,1018,1020,1022,1021
1015,1022,1017,1009,1019,1017,1021,1021,1020,1022
1013,1020,1017,1010,1018,1015,1020,1021,1019,1018
1013,1021,1016,1007,1021,1015,1020,1020,1022,1022
1014,1022,1017,998,1014,1015,1022,1021,1022,1023
1015,1023,1016,1003,1016,1015,1022,1018,1022,1022
1017,1018,1017,1015,1017,1015,1020,1019,1022,1021
1015,1022,1017,1013,1016,1018,1021,1022,1020,1021
1019,1021,1021,1018,1020,1023,1023,1022,1023,1022
1017,1022,1017,1014,1018,1015,1020,1021,1020,1022
1016,1019,1020,1016,1018,1016,1018,1020,1021,1020
1019,1019,1021,1014,1019,1018,1019,1022,1023,1021
1018,1021,1021,1012,1017,1018,1021,1019,1022,1021
1018,1022,1020,1013,1019,1017,1021,1021,1022,1022
1019,1021,1023,1008,1020,1016,1022,1020,1021,1022
1018,1022,1022,1013,1019,1018,1022,1022,1021,1023
1017,1021,1021,1015,1019,1015,1020,1020,1020,1021
1019,1023,1022,1015,1018,1019,1020,1021,1022,1021
1020,1023,1020,1020,1021,1020,1021,1021,1016,1022
1018,1023,1022,1016,1018,1017,1022,1021,1020,1021
1017,1019,1019,1016,1017,1020,1019,1018,1021,1021
1023,1022,1021,1016,1020,1020,1022,1021,1011,1021
1022,1020,1020,1017,1021,1019,1021,1020,1022,1021
1021,1022,1021,1015,1020,1020,1022,1022,1021,1021
1021,1023,1021,1014,1020,1023,1022,1023,1022,1020
1021,1023,1019,1015,1021,1019,1021,1022,1021,1022
1020,1020,1021,1018,1019,1019,1020,1021,1016,1020
1021,1020,1020,1019,1020,1019,1021,1020,1020,1019
1022,1022,1022,1020,1022,1020,1020,1022,1022,1022
1022,1023,1020,1016,1020,1020,1021,1021,1021,1021
1017,1022,1021,1020,1021,1019,1020,1021,1020,1021
1023,1021,1021,1022,1020,1022,1021,1020,1020,1022
1020,1023,1019,1022,1021,1020,1021,1021,1023,1020
1021,1021,1019,1021,1021,1021,1020,1020,1022,1022
1020,1023,1020,1022,1019,1022,1022,1020,1021,1023
1022,1022,1020,1022,1021,1019,1021,1021,1023,1021
1020,1021,1020,1021,1020,1020,1021,1021,1021,1021
1022,1022,1018,1022,1020,1022,1021,1022,1022,1022
1022,1022,1022,1022,1022,1023,1014,1023,1022,1022
1020,1022,1019,1020,1020,1021,1020,1019,1021,1021
1019,1020,1021,1022,1021,1019,1020,1020,1021,1020
1021,1022,1022,1020,1021,1021,1020,1023,1020,1021
1021,1022,1022,1023,1020,1022,1021,1022,1021,1020
1023,1022,1021,1021,1022,1021,1022,1020,1022,1021
1022,1021,1021,1021,1022,1021,1021,1022,1022,1023
1021,1023,1021,1022,1019,1020,1022,1023,1020,1021
1021,1021,1020,1020,1020,1020,1015,1017,1022,1021
1014,1023,1022,1022,1021,1020,1022,1014,1021,1022
1023,1022,1022,1023,1022,1021,1023,1023,1022,1021
1022,1021,1021,1021,1021,1019,1020,1022,1021,1022
1018,1022,1020,1021,1020,1020,1021,1022,1022,1021
1022,1017,1021,1021,1020,1020,1020,1021,1017,1021
1023,1020,1019,1021,1017,1020,1020,1020,1018,1020
1021,1022,1021,1020,1017,1021,1023,1014,1020,1019
1022,1022,1022,1020,1016,1021,1021,1021,1023,1022
1020,1023,1020,1022,1018,1022,1022,1021,1023,1022
1021,1022,1021,1021,1019,1019,1018,1021,1022,1021
1022,1021,1022,1022,1020,1022,1022,1021,1022,1022
1023,1023,1021,1022,1020,1022,1022,1021,1021,1021
1021,1022,1021,1020,1016,1019,1022,1021,1020,1019
1019,1019,1021,1021,1021,1018,1022,1021,1023,1021
1022,1019,1021,1021,1017,1019,1021,1023,1021,1022
1022,1021,1019,1022,1017,1021,1020,1019,1021,1020
1020,1022,1021,1021,1018,1021,1022,1013,1021,1021
1021,1022,1022,1020,1018,1022,1021,1020,1021,1021
1021,1023,1021,1022,1017,1022,1022,1022,1022,1022
1020,1022,1022,1022,1019,1018,1020,1022,1022,1022
1022,1022,1022,1022,1019,1023,1021,1020,1022,1021
1023,1021,1021,1023,1020,1023,1022,1022,1022,1023
1021,1020,1022,1021,1017,1021,1021,1020,1022,1020
1018,1022,1021,1022,1022,1021,1014,1022,1023,1022
1021,1022,1021,1019,1019,1021,1022,1021,1020,1022
1022,1022,1021,1021,1020,1021,1021,1021,1020,1019
1021,1020,1022,1022,1020,1020,1021,1021,1022,1021
1021,1021,1021,1021,1019,1022,1023,1022,1020,1021
1022,1022,1022,1022,1020,1021,1020,1020,1021,1022
1021,1020,1021,1021,1020,1020,1020,1020,1021,1020
1022,1021,1022,1020,1020,1022,1022,1022,1020,1022
1022,1022,1023,1023,1022,1022,1022,1023,1022,1020
1022,1020,1021,1021,1019,1019,1020,1021,1021,1021
1022,1022,1022,1021,1019,1020,1021,1022,1020,1023
1019,1022,1020,1021,1018,1019,1022,1021,1020,1022
1021,1020,1023,1021,1018,1021,1021,1019,1020,1021
1023,1018,1021,1021,1019,1021,1020,1021,1022,1022
1020,1020,1023,1022,1018,1021,1023,1020,1022,1023
1014,1023,1022,1022,1020,1022,1021,1022,1021,1022
1020,1020,1022,1022,1019,1021,1022,1020,1022,1021
1022,1022,1022,1022,1020,1022,1015,1021,1021,1022
1022,1023,1023,1023,1021,1023,1021,1022,1023,1022
1022,1019,1022,1021,1017,1022,1019,1021,1021,1021
1016,1023,1022,1022,1021,1021,1023,1022,1022,1021
1023,1022,1020,1023,1021,1021,1020,1021,1021,1019
1022,1022,1020,1021,1019,1022,1021,1016,1021,1021
1021,1021,1021,1022,1019,1023,1022,1021,1020,1021
1019,1022,1022,1021,1021,1020,1021,1020,1021,1021
1021,1021,1022,1022,1017,1021,1020,1021,1022,1021
1019,1021,1021,1020,1020,1020,1021,1021,1020,1021
1022,1022,1023,1023,1019,1022,1022,1022,1022,1021
1023,1022,1023,1022,1021,1023,1022,1022,1023,1023
1022,1022,1020,1020,1018,1021,1021,1022,1021,1022
1019,1022,1021,1020,1021,1020,1021,1019,1022,1022
1022,1021,1022,1020,1018,1021,1022,1020,1019,1022
1022,1021,1021,1021,1018,1020,1019,1023,1021,1021
1020,1021,1022,1022,1020,1022,1021,1022,1022,1021
1022,1022,1022,1021,1016,1020,1022,1022,1020,1022
1022,1023,1022,1021,1020,1019,1020,1021,1021,1021
1021,1021,1021,1021,1019,1019,1021,1020,1021,1021
1021,1023,1021,1021,1018,1022,1017,1020,1021,1021
1022,1021,1023,1021,1021,1023,1023,1021,1022,1022
1023,1022,1021,1021,1020,1021,1021,1021,1021,1023
