max,min,mean,median,var,totalvar,auc,Xmax,Xmin,Xmean,Xmedian,Xvar,Xtotalvar,Xauc,Ymax,Ymin,Ymean,Ymedian,Yvar,Ytotalvar,Yauc,cover,state,subject,control,type
1714,1446,1548.509259,1523.5,5378.831689,1657,167239,5.172121212,5.043643264,5.108062173,5.108477675,0.000845211,2.623143592,551.6707147,6.570983811,6.388297872,6.470400796,6.469720437,0.001208452,3.164139506,698.803286,cover,dynamic,5,bot,constant
1796,1611,1693.777778,1688,2023.29595,2174,182928,5.190789474,5.041978148,5.115801668,5.113003598,0.000753393,2.931916735,552.5065801,6.67433832,6.430571762,6.55483553,6.553371341,0.001984934,3.409746385,707.9222373,cover,dynamic,5,bot,constant
1883,1734,1810.398148,1811.5,1195.606352,1778,195523,5.202191781,5.050741163,5.122867766,5.123052691,0.000929248,2.583650659,553.2697187,6.710367526,6.516073479,6.609431963,6.614551137,0.001615611,2.455048767,713.818652,cover,dynamic,5,bot,constant
2058,1798,1949.5,1938,4232.663551,1862,210546,5.160189076,5.030418251,5.09606538,5.093602507,0.000611692,2.315406066,550.3750611,6.752947207,6.607086198,6.681669924,6.683222007,0.0009997,3.101996333,721.6203518,cover,dynamic,5,bot,constant
301,246,270.6203704,271,110.4807027,1196,29227,5.923076923,5.377289377,5.677583291,5.688522004,0.013365576,12.79462531,613.1789954,6.823308271,6.205645161,6.529982869,6.532830671,0.019290904,13.58924257,705.2381498,cover,dynamic,5,bot,notouch
300,238,271.0462963,269.5,156.8856871,1218,29273,5.888513514,5.37037037,5.659771373,5.658441225,0.014705262,11.96468262,611.2553083,6.891472868,6.225,6.52989453,6.534536134,0.018055212,14.06233583,705.2286093,cover,dynamic,5,bot,notouch
309,243,270.6388889,270,151.2982866,1179,29229,5.9375,5.339622642,5.660981238,5.683144529,0.015491927,13.2786053,611.3859737,6.877777778,6.186567164,6.531570811,6.537262957,0.020276421,15.2411871,705.4096476,cover,dynamic,5,bot,notouch
303,243,270.3425926,271,142.8441502,1300,29197,5.907142857,5.247311828,5.636633284,5.624074074,0.014850533,11.34296895,608.7563946,6.820895522,6.104651163,6.497138919,6.516729549,0.020201871,13.73145006,701.6910033,cover,dynamic,5,bot,notouch
639,198,266.8981481,250.5,3883.662426,3624,28825,6.085714286,5.141630901,5.714667803,5.715379475,0.033355374,14.97644824,617.1841227,7.121212121,6.334448161,6.743419744,6.743673526,0.025364133,16.59077462,728.2893324,cover,dynamic,5,bot,pat
413,206,261.3518519,255.5,1784.230183,2747,28226,6.006802721,5.24173028,5.704412999,5.736579098,0.026357476,14.20452095,616.0766039,7.236966825,6.313304721,6.770359775,6.778673891,0.025757563,16.9482973,731.1988557,cover,dynamic,5,bot,pat
486,189,273.9722222,263.5,3339.915109,3445,29589,6.046428571,5.262886598,5.73578506,5.778146736,0.032617357,14.09398824,619.4647864,7.295454545,6.430188679,6.798114669,6.789118705,0.031591593,15.53002951,734.1963842,cover,dynamic,5,bot,pat
514,212,268.537037,262.5,1970.736933,2876,29002,6.166666667,5.331914894,5.733841094,5.737070742,0.027188048,15.60575367,619.2548382,7.332046332,6.469230769,6.832829249,6.831452124,0.025693049,14.68543166,737.9455589,cover,dynamic,5,bot,pat
1390,673,1186.203704,1236,21523.13569,9113,128110,5.298662704,4.899521531,5.089256303,5.088761754,0.004546582,4.091497653,549.6396808,6.591362126,6.039937353,6.269903432,6.232406974,0.018857448,6.387884938,677.1495707,cover,dynamic,5,bot,rub
1577,799,1251.148148,1271,25704.68813,10634,135124,5.250278087,4.941734417,5.085460044,5.094242749,0.003251958,4.531732645,549.2296848,6.734352256,6.0921875,6.297976412,6.269627805,0.01844697,6.692863005,680.1814525,cover,dynamic,5,bot,rub
1608,844,1259.055556,1266.5,23892.35202,9395,135978,5.231284916,5.00427655,5.092224314,5.086044851,0.002049537,3.466310164,549.9602259,6.594251337,5.969330105,6.260419552,6.246528626,0.0139718,5.762489738,676.1253116,cover,dynamic,5,bot,rub
1882,907,1330.694444,1351.5,40795.80296,12367,143715,5.257019438,4.954266592,5.112607383,5.109222526,0.004578268,4.340229016,552.1615974,7.461287694,6.139063592,6.493893639,6.397309753,0.077778348,9.149403506,701.340513,cover,dynamic,5,bot,rub
1045,206,371.787037,262,45276.00095,8352,40153,5.968888889,5.247443763,5.636611955,5.672797196,0.038925169,13.13819729,608.7540911,7.94636472,6.456066946,7.123427473,7.029706261,0.160316097,21.1332034,769.3301671,cover,dynamic,5,bot,scratch
896,200,348.8055556,275,26852.36371,7772,37671,6.036734694,5.181923523,5.645254968,5.661700154,0.034984847,16.62173979,609.6875366,7.985491071,6.532786885,7.123172295,7.036143785,0.127453765,19.8701669,769.3026079,cover,dynamic,5,bot,scratch
735,216,327.25,273.5,12423.23598,4928,35343,6.04,5.248236953,5.629635613,5.639005,0.027272018,13.60289112,608.0006462,7.681818182,6.422924901,7.079525848,7.045745347,0.083723919,19.89338834,764.5887916,cover,dynamic,5,bot,scratch
745,207,314.7314815,266,12131.73096,4709,33991,6.073929961,5.255033557,5.646688093,5.658033763,0.030678825,13.03160087,609.842314,7.877598152,6.448275862,7.095653134,7.023935156,0.101762789,17.60452853,766.3305385,cover,dynamic,5,bot,scratch
