"V1","V2","V3"
"framesum","col","row"
"717","5.01115760111576","4.53695955369596"
"424","5.33962264150943","5.43160377358491"
"429","4.96270396270396","5.33100233100233"
"399","4.95238095238095","4.82957393483709"
"393","5.48854961832061","5.61577608142494"
"463","5.30669546436285","5.63930885529158"
"368","5.13586956521739","5.0570652173913"
"249","5.3293172690763","5.13253012048193"
"285","5.63508771929825","6.8280701754386"
"338","5.12426035502959","4.8698224852071"
"213","4.9906103286385","4.43661971830986"
"220","5.58181818181818","5.56363636363636"
"266","5.69924812030075","6.35714285714286"
"219","5.69406392694064","5.00456621004566"
"164","6.17073170731707","5.97560975609756"
"256","5.41796875","6.9453125"
"233","5.43776824034335","6.09012875536481"
"147","5.57823129251701","4.55102040816327"
"168","5.68452380952381","5.28571428571429"
"277","5.49097472924188","6.12635379061372"
"173","5.58959537572254","5.64161849710983"
"138","5.68115942028986","4.64492753623188"
"242","5.51239669421488","5.27272727272727"
"220","5.66818181818182","6.16818181818182"
"146","5.51369863013699","4.86986301369863"
"216","5.66203703703704","5.1712962962963"
"243","5.25925925925926","5.76543209876543"
"178","5.20786516853933","6.86516853932584"
"173","5.48554913294798","5.39884393063584"
"240","5.37083333333333","4.8625"
"188","5.26595744680851","6.54255319148936"
"181","5.49723756906077","7.12154696132597"
"238","5.71428571428571","4.38235294117647"
"230","5.15217391304348","5.18695652173913"
"198","5.1969696969697","6.81313131313131"
"213","5.26760563380282","4.1830985915493"
"238","5.60504201680672","4.39495798319328"
"220","5.51363636363636","6.77272727272727"
"217","5.47004608294931","6.3778801843318"
"206","5.37378640776699","3.6747572815534"
"208","5.54326923076923","6.67307692307692"
"233","5.37339055793991","6.52789699570815"
"204","5.94117647058824","4.54901960784314"
"171","5.6374269005848","5.21637426900585"
"232","5.14224137931035","5.81034482758621"
"200","5.675","5.165"
"194","5.52061855670103","5.35567010309278"
"228","5.06140350877193","5.64035087719298"
"203","5.03448275862069","5.94088669950739"
"257","5.43579766536965","5.10894941634241"
"244","5.4344262295082","5.64344262295082"
"167","5.45508982035928","5.72455089820359"
"239","5.5020920502092","6.15062761506276"
"253","5.32806324110672","5.27667984189723"
"199","5.35678391959799","6.37185929648241"
"277","5.48014440433213","6.44404332129964"
"298","5.36241610738255","5.21812080536913"
"230","5.00869565217391","6.06521739130435"
"263","5.49049429657795","7.06844106463878"
"273","5.05128205128205","5.09157509157509"
"240","5.3","6.24166666666667"
"311","5.48553054662379","7.01607717041801"
"300","5.21666666666667","5.21666666666667"
"252","5.29761904761905","5.85714285714286"
"397","5.39546599496222","6.58186397984887"
"327","5.50152905198777","5.10091743119266"
"312","5.05769230769231","6.09615384615385"
"443","5.24379232505643","6.67945823927765"
"424","5.25943396226415","6.01650943396226"
"362","5.46132596685083","6.46408839779006"
"523","5.49521988527725","6.60038240917782"
"381","5.36220472440945","6.21784776902887"
"331","5.41389728096677","5.8761329305136"
"475","5.41473684210526","6.44"
"347","5.08933717579251","6.28242074927954"
"344","5.33139534883721","5.63372093023256"
"414","5.30676328502415","5.91787439613527"
"337","5.29376854599407","6.88427299703264"
"372","5.48118279569892","5.95698924731183"
"440","5.23181818181818","6.26136363636364"
"373","5.33780160857909","6.51474530831099"
"405","5.16049382716049","5.56296296296296"
"415","5.27710843373494","5.47469879518072"
"388","5.39432989690722","6.60567010309278"
"460","5.4195652173913","5.15434782608696"
"374","5.31550802139037","6.3475935828877"
"359","5.06963788300836","6.61838440111421"
"369","5.27371273712737","4.67479674796748"
"444","5.16441441441441","5.86261261261261"
"405","5.24197530864198","6.02962962962963"
"458","5.43013100436681","4.83187772925764"
"475","5.26947368421053","6.24631578947368"
"515","5.32427184466019","6.21747572815534"
"411","5.18734793187348","5.24574209245742"
"463","5.03023758099352","6.34341252699784"
"396","5.46969696969697","5.29040404040404"
"378","5.20899470899471","5.56349206349206"
"403","4.9454094292804","5.76674937965261"
"424","5.33254716981132","5.89150943396226"
"419","5.20047732696897","5.57756563245823"
"355","5.12394366197183","6.12957746478873"
"473","5.2262156448203","5.68287526427061"
"477","4.9706498951782","5.42138364779874"
"356","5.23876404494382","5.81460674157303"
"515","5.11067961165049","5.46407766990291"
"401","4.92768079800499","5.57107231920199"
"363","5.25895316804408","6.07162534435262"
