1009,1011,1012,1011,1011,1011,1013,1014,1014,1016
1010,1011,1011,1012,1010,1012,1013,1013,1016,1016
988,994,993,987,987,997,998,1006,1016,1013
1022,1022,1022,1022,1021,1022,1022,1022,1020,1020
912,925,935,940,943,949,956,982,1018,1017
1019,1018,1018,1019,1019,1018,1019,1017,1021,1023
1013,1015,1015,1015,1015,1016,1015,1016,1019,1018
1020,1022,1021,1019,1021,1021,1021,1023,1020,1022
1009,1011,1012,1012,1013,1014,1014,1014,1015,1018
1015,1014,1014,1015,1015,1015,1016,1015,1019,1020
1018,1022,1020,1021,1011,1014,1016,1016,1018,1018
1021,1021,1022,1022,1009,1014,1016,1016,1022,1017
1023,1020,1020,1020,979,1001,1008,1010,1021,1016
1023,1023,1023,1023,1023,1021,1023,1023,1023,1023
1022,1023,1020,1022,942,983,1004,1001,1022,1015
1021,1022,1020,1020,1014,1016,1019,1017,1021,1017
1022,1021,1021,1020,1015,1017,1018,1018,1022,1019
1022,1023,1021,1023,1020,1020,1022,1021,1023,1022
1021,1023,1020,1021,1015,1016,1017,1016,1020,1018
1021,1022,1021,1022,1019,1017,1019,1016,1023,1017
1020,1021,1020,1020,1010,1012,1014,1019,1020,1016
1022,1022,1021,1020,1006,1011,1012,1021,1021,1017
1023,1021,1022,1022,972,999,1004,1023,1022,1018
1023,1023,1023,1023,1023,1022,1022,1023,1023,1023
1021,1021,1021,1021,942,965,995,1023,1022,1015
1021,1018,1022,1022,1012,1013,1020,1021,1021,1018
1022,1022,1023,1022,1014,1015,1019,1021,1021,1019
1023,1023,1023,1022,1021,1019,1020,1023,1023,1023
1020,1021,1022,1021,1017,1014,1018,1021,1021,1017
1023,1023,1022,1022,1015,1015,1018,1022,1021,1023
1020,1022,1018,1021,1010,1013,1016,1020,1020,1019
1022,1020,1021,1019,999,1007,1013,1021,1020,1015
1022,1022,1022,1021,928,994,1010,1020,1020,1016
1023,1023,1022,1023,1022,1021,1023,1023,1023,1022
1023,1021,1023,1023,865,963,1002,1021,1023,1019
1019,1022,1021,1023,1008,1013,1019,1021,1019,1019
1020,1021,1021,1020,1013,1017,1018,1023,1021,1018
1023,1022,1023,1022,1020,1019,1019,1021,1022,1021
1020,1022,1020,1022,1013,1013,1018,1019,1022,1016
1023,1022,1023,1023,1015,1016,1018,1022,1022,1019
1019,1021,1020,1021,1010,1012,1015,1019,1021,1019
1020,1022,1021,1016,1007,1008,1016,1021,1021,1018
1022,1022,1021,1021,953,991,1013,1021,1020,1017
1023,1023,1023,1022,1021,1022,1023,1023,1023,1023
1020,1022,1022,1023,897,942,1003,1023,1022,1023
1021,1021,1019,1021,1007,1010,1019,1023,1021,1017
1022,1022,1023,1022,1013,1015,1018,1022,1022,1019
1023,1023,1021,1022,1020,1019,1021,1021,1023,1022
1021,1021,1023,1021,1014,1015,1017,1020,1021,1023
1021,1022,1022,1022,1015,1016,1018,1021,1022,1021
1020,1022,1021,1020,1016,1015,1017,1021,1021,1019
1023,1022,1022,1023,1010,1014,1019,1021,1021,1019
1021,1023,1021,1021,987,1001,1015,1020,1020,1012
1023,1023,1023,1023,1021,1022,1023,1023,1023,1023
1022,1020,1023,1023,981,967,1018,1022,1022,1018
1019,1020,1019,1021,1013,1011,1019,1021,1020,1020
1021,1021,1021,1022,1015,1015,1021,1023,1022,1020
1022,1022,1023,1023,1019,1020,1023,1023,1022,1023
1022,1021,1021,1021,1014,1015,1020,1020,1021,1018
1021,1020,1022,1020,1015,1016,1020,1019,1021,1020
1021,1022,1022,1020,1018,1016,1018,1022,1022,1018
1021,1022,1022,1022,1019,1017,1022,1023,1022,1020
1020,1019,1019,1019,1010,1010,1021,1020,1022,1015
1023,1023,1023,1023,1020,1016,1022,1022,1021,1019
1023,1023,1020,1019,1006,949,1021,1021,1021,1017
1020,1020,1022,1021,1017,1012,1020,1021,1021,1021
1022,1021,1021,1022,1019,1016,1021,1022,1022,1020
1023,1021,1023,1023,1022,1020,1023,1023,1023,1023
1022,1022,1021,1021,1018,1015,1022,1021,1022,1018
1022,1023,1021,1022,1021,1016,1022,1022,1021,1020
1020,1021,1017,1019,1021,1018,1019,1022,1022,1019
1022,1021,1021,1023,1023,1018,1021,1022,1022,1018
1022,1021,1016,1022,1021,1011,1019,1020,1023,1016
1022,1022,1018,1021,1020,1009,1019,1020,1023,1018
1023,1021,1017,1015,1021,1008,1021,1021,1021,1018
1021,1023,1019,1022,1020,1017,1020,1021,1022,1018
1022,1022,1019,1017,1022,1019,1020,1022,1020,1020
1022,1023,1020,1022,1023,1020,1023,1022,1023,1022
1021,1020,1018,1022,1021,1018,1022,1022,1022,1019
1022,1022,1020,1021,1022,1019,1022,1022,1022,1020
1021,1021,1017,1023,1017,1017,1018,1021,1021,1019
1022,1022,1019,1022,1018,1020,1022,1022,1023,1017
1023,1021,1016,1020,1010,1010,1020,1021,1020,1018
1021,1022,1014,1021,989,1014,1020,1021,1021,1019
1021,1021,1013,1021,1003,1015,1022,1022,1021,1016
1021,1021,1017,1020,1016,1019,1020,1022,1021,1019
1022,1021,1017,1020,1015,1019,1022,1021,1023,1019
1023,1023,1022,1023,1020,1021,1023,1022,1023,1022
1022,1021,1018,1021,1016,1016,1021,1020,1020,1018
1022,1023,1019,1022,1017,1019,1022,1022,1022,1020
1022,1023,1017,1020,1020,1018,1018,1022,1021,1017
1021,1023,1022,1022,1023,1021,1022,1023,1023,1023
1021,1023,1015,1021,1020,1015,1022,1022,1022,1017
1021,1021,1016,1021,1021,1007,1021,1021,1022,1021
1019,1021,1016,1017,1022,1010,1022,1020,1021,1016
1022,1022,1017,1023,1021,1016,1022,1020,1023,1019
1021,1021,1020,1021,1022,1019,1021,1023,1017,1019
1022,1023,1021,1023,1023,1021,1023,1023,1023,1023
1020,1022,1017,1022,1021,1017,1021,1021,1023,1019
