1004,1012,1012,1012,1012,1013,1013,1014,1016,1017
997,1007,1007,1008,1007,1008,1008,1008,1013,1014
998,1007,1007,1007,1008,1008,1008,1009,1013,1014
1021,1020,1021,1021,1021,1020,1020,1020,1020,1019
951,999,999,1000,1002,1002,1004,1004,1011,1011
996,1005,1005,1006,1007,1007,1008,1009,1013,1013
1015,1016,1017,1017,1016,1016,1017,1017,1019,1019
1012,1015,1016,1016,1015,1016,1016,1016,1018,1017
1013,1015,1016,1016,1016,1016,1016,1015,1018,1017
1016,1017,1016,1016,1016,1016,1016,1017,1018,1018
1019,1022,1021,1021,1021,1020,1019,1017,1019,1017
1022,1021,1021,1021,1021,1018,1019,1014,1020,1013
1022,1020,1021,1021,1020,1019,1021,1014,1021,1012
1022,1023,1022,1023,1023,1022,1022,1019,1023,1020
1022,1023,1022,1022,1021,1020,1022,1014,1022,1011
1021,1021,1021,1021,1021,1020,1021,1016,1022,1013
1022,1022,1023,1022,1021,1020,1021,1019,1021,1017
1021,1023,1022,1022,1022,1021,1022,1019,1023,1017
1022,1021,1022,1022,1022,1021,1022,1019,1021,1017
1018,1022,1022,1021,1022,1019,1022,1019,1022,1017
1020,1021,1022,1021,1021,1019,1019,1017,1018,1015
1023,1021,1021,1020,1021,1020,1020,1014,1021,1014
1022,1021,1020,1022,1020,1019,1021,1014,1021,1013
1023,1023,1022,1023,1023,1022,1023,1020,1023,1019
1023,1022,1022,1022,1022,1020,1022,1014,1021,1012
1023,1023,1022,1021,1021,1020,1021,1016,1022,1012
1022,1021,1022,1022,1022,1021,1021,1019,1022,1019
1022,1022,1022,1022,1020,1021,1022,1019,1022,1017
1022,1020,1023,1022,1022,1019,1021,1018,1022,1018
1022,1021,1021,1022,1022,1021,1021,1018,1021,1018
1021,1022,1021,1020,1020,1020,1020,1016,1020,1018
1023,1020,1020,1021,1020,1020,1023,1014,1021,1013
1021,1022,1021,1021,1020,1019,1021,1015,1018,1015
1023,1022,1023,1023,1022,1023,1023,1021,1023,1018
1023,1022,1022,1022,1022,1019,1022,1014,1022,1011
1021,1022,1021,1023,1021,1020,1020,1015,1022,1013
1022,1022,1022,1022,1022,1021,1022,1020,1022,1018
1022,1022,1022,1022,1022,1021,1021,1019,1022,1018
1023,1022,1023,1022,1022,1021,1021,1018,1022,1017
1022,1021,1022,1021,1022,1020,1022,1019,1021,1018
1019,1022,1020,1022,1020,1020,1020,1016,1020,1016
1021,1020,1020,1021,1021,1019,1020,1014,1020,1013
1021,1021,1022,1022,1020,1019,1021,1014,1021,1014
1023,1023,1023,1022,1023,1022,1023,1019,1022,1019
1021,1022,1022,1022,1022,1020,1021,1013,1022,1012
